code,symbol,issuer,fund_manager,fund_type,establishment_date,listed_date,stop_date,de_listed_date,benchmark
005326,景顺泰恒C,景顺长城基金管理有限公司,徐喻军 ,Hybrid,2018-01-25,2018-01-25,0000-00-00,0000-00-00,30.0％×沪深300指数+70.0％×中证综合债券指数
005327,景顺稳利A,景顺长城基金管理有限公司,陈威霖 成念良 ,Bond,2017-12-26,2017-12-26,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005328,前海策略,前海开源基金管理有限公司,肖立强 ,Stock,2017-12-22,2017-12-22,0000-00-00,0000-00-00,80.0％×沪深300指数+20.0％×中证全债指数
005329,汇添富民安A,汇添富基金管理股份有限公司,胡娜 赵鹏飞 ,Hybrid,2018-02-13,2018-02-13,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-财富指数
005330,汇添富民安C,汇添富基金管理股份有限公司,胡娜 赵鹏飞 ,Hybrid,2018-02-13,2018-02-13,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中债-综合指数-财富指数
005331,益民优势,益民基金管理有限公司,赵若琼 ,Hybrid,2018-04-23,2018-04-23,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-全价指数
005335,浙商全景消费,浙商基金管理有限公司,刘宏达 倪权生 ,Hybrid,2017-12-29,2017-12-29,0000-00-00,0000-00-00,50.0％×香港恒生指数+50.0％×中证内地消费主题指数
005336,中加颐慧A,中加基金管理有限公司,廉晓婵 杨旸 ,Bond,2017-11-17,2017-11-17,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005337,中加颐慧C,中加基金管理有限公司,廉晓婵 杨旸 ,Bond,2017-11-17,2017-11-17,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005338,兴业3月债,兴业基金管理有限公司,徐青 ,Bond,2018-06-06,2018-06-06,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005339,兴业企改增强,兴业基金管理有限公司,那赛男 吴卫东 ,Stock,2018-07-26,2018-07-26,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×中证国有企业改革指数
005340,兴业6月债,兴业基金管理有限公司,腊博 ,Bond,2017-12-29,2017-12-29,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005341,长安裕泰A,长安基金管理有限公司,徐小勇 ,Hybrid,2017-12-27,2017-12-27,0000-00-00,0000-00-00,50.0％×沪深300指数+30.0％×中债-综合指数-全价指数+20.0％×恒生综合指数
005342,长安裕泰C,长安基金管理有限公司,徐小勇 ,Hybrid,2017-12-27,2017-12-27,0000-00-00,0000-00-00,50.0％×沪深300指数+30.0％×中债-综合指数-全价指数+20.0％×恒生综合指数
005343,长安裕盛A,长安基金管理有限公司,方红涛 徐小勇 ,Hybrid,2017-11-29,2017-11-29,0000-00-00,0000-00-00,50.0％×沪深300指数+30.0％×中债-综合指数-全价指数+20.0％×恒生综合指数
005344,长安裕盛C,长安基金管理有限公司,方红涛 徐小勇 ,Hybrid,2017-11-29,2017-11-29,0000-00-00,0000-00-00,50.0％×沪深300指数+30.0％×中债-综合指数-全价指数+20.0％×恒生综合指数
005345,长安泓润A,长安基金管理有限公司,方红涛 ,Bond,2018-06-06,2018-06-06,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005346,长安泓润C,长安基金管理有限公司,方红涛 ,Bond,2018-06-06,2018-06-06,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005350,诺德短债,诺德基金管理有限公司,景辉 ,Bond,2019-01-25,2019-01-25,0000-00-00,0000-00-00,100.0％×中债-综合指数_1年以下
005351,汇添富行业,汇添富基金管理股份有限公司,赵鹏程 ,Hybrid,2018-02-13,2018-02-13,0000-00-00,0000-00-00,50.0％×沪深300指数+20.0％×香港恒生指数+30.0％×中债-综合指数-财富指数
005352,鹏扬景泰A,鹏扬基金管理有限公司,卢安平 罗成 ,Hybrid,2017-12-20,2017-12-20,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中债-综合指数
005353,鹏扬景泰C,鹏扬基金管理有限公司,卢安平 罗成 ,Hybrid,2017-12-20,2017-12-20,0000-00-00,0000-00-00,70.0％×沪深300指数+30.0％×中债-综合指数
005354,富国行业,富国基金管理有限公司,汪孟海 ,Hybrid,2017-12-11,2017-12-11,0000-00-00,0000-00-00,10.0％×沪深300指数+30.0％×中债-综合指数-全价指数+60.0％×恒生综合指数
005355,中金金序A,中金基金管理有限公司,,Hybrid,2018-02-08,2018-02-08,2018-10-30,2018-10-30,75.0％×中证小盘500指数+25.0％×中债-综合指数
005356,中金金序C,中金基金管理有限公司,,Hybrid,2018-02-08,2018-02-08,2018-10-30,2018-10-30,75.0％×中证小盘500指数+25.0％×中债-综合指数
005357,富国国企,富国基金管理有限公司,袁宜 ,Hybrid,2018-02-01,2018-02-01,0000-00-00,0000-00-00,40.0％×中债-综合指数-全价指数+60.0％×中证国有企业改革指数
005358,东方阿尔法精选A,东方阿尔法基金管理有限公司,刘明 ,Hybrid,2018-02-08,2018-02-08,0000-00-00,0000-00-00,40.0％×沪深300指数+20.0％×香港恒生指数+40.0％×中证综合债券指数
005359,东方阿尔法精选C,东方阿尔法基金管理有限公司,刘明 ,Hybrid,2018-02-08,2018-02-08,0000-00-00,0000-00-00,40.0％×沪深300指数+20.0％×香港恒生指数+40.0％×中证综合债券指数
005360,汇安资产,汇安基金管理有限责任公司,沈宏伟 周加文 ,Hybrid,2017-12-26,2017-12-26,0000-00-00,0000-00-00,30.0％×上海证券交易所国债指数+70.0％×沪深300指数
005361,中融聚商,中融基金管理有限公司,李倩 ,Bond,2018-03-08,2018-03-08,0000-00-00,0000-00-00,100.0％×中债-综合指数-财富指数
005362,中银证券安源A,中银国际证券股份有限公司,陈渭泉 吕文晔 王玉玺 ,Bond,2018-12-26,2018-12-26,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005363,中银证券安源C,中银国际证券股份有限公司,陈渭泉 吕文晔 王玉玺 ,Bond,2018-12-26,2018-12-26,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005364,华夏鼎顺A,华夏基金管理有限公司,何家琪 ,Bond,2018-08-06,2018-08-06,0000-00-00,0000-00-00,100.0％×中债-综合指数
005365,华夏鼎顺C,华夏基金管理有限公司,何家琪 ,Bond,2018-08-06,2018-08-06,0000-00-00,0000-00-00,100.0％×中债-综合指数
005366,上投丰瑞A,上投摩根基金管理有限公司,刘阳 ,Bond,2017-11-27,2017-11-27,0000-00-00,0000-00-00,100.0％×中证综合债券指数
005367,上投丰瑞C,上投摩根基金管理有限公司,刘阳 ,Bond,2017-11-27,2017-11-27,0000-00-00,0000-00-00,100.0％×中证综合债券指数
005369,富国臻利,富国基金管理有限公司,黄纪亮 武磊 ,Bond,2018-04-12,2018-04-12,0000-00-00,0000-00-00,10.0％×一年定期存款利率(税后)+90.0％×中债-综合指数-财富指数
005370,申万价值优选,申万菱信基金管理有限公司,,Hybrid,2018-01-04,2018-01-04,2018-10-17,2018-10-17,50.0％×沪深300指数+50.0％×中证综合债券指数
005371,中加心悦A,中加基金管理有限公司,廉晓婵 杨旸 张旭 ,Hybrid,2018-03-08,2018-03-08,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-总指数-全价指数
005372,中加心悦C,中加基金管理有限公司,廉晓婵 杨旸 张旭 ,Hybrid,2018-03-08,2018-03-08,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-总指数-全价指数
005373,中加紫金A,中加基金管理有限公司,许飞虎 张旭 ,Hybrid,2018-04-04,2018-04-04,0000-00-00,0000-00-00,30.0％×香港恒生指数+40.0％×中证800指数+30.0％×中证综合债券指数
005374,中加紫金C,中加基金管理有限公司,许飞虎 张旭 ,Hybrid,2018-04-04,2018-04-04,0000-00-00,0000-00-00,30.0％×香港恒生指数+40.0％×中证800指数+30.0％×中证综合债券指数
005375,建信睿和,建信基金管理有限责任公司,黎颖芳 李峰 ,Bond,2018-02-02,2018-02-02,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005376,北信华丰,北信瑞丰基金管理有限公司,黄祥斌 ,Hybrid,2018-03-19,2018-03-19,0000-00-00,0000-00-00,60.0％×中证800指数+40.0％×中证综合债券指数
005377,华安鼎瑞,华安基金管理有限公司,李邦长 ,Bond,2017-12-13,2017-12-13,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005378,前海联合泓元,新疆前海联合基金管理有限公司,敬夏玺 ,Bond,2017-12-06,2017-12-06,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005379,汇添富创造,汇添富基金管理股份有限公司,胡昕炜 ,Hybrid,2018-01-19,2018-01-19,0000-00-00,0000-00-00,40.0％×沪深300指数+40.0％×香港恒生指数+20.0％×中债-综合指数-财富指数
005380,安信安盈保本C,安信基金管理有限责任公司,,Other,2017-11-28,2017-11-28,2018-03-19,2018-03-19,100.0％×两年定期存款利率(税后)
005381,泰康睿利A,泰康资产管理有限责任公司,刘伟 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+80.0％×中证800指数+15.0％×中债-综合指数-全价指数
005382,泰康睿利C,泰康资产管理有限责任公司,刘伟 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+80.0％×中证800指数+15.0％×中债-综合指数-全价指数
005383,富国绿色纯债,富国基金管理有限公司,朱梦娜 ,Bond,2018-01-26,2018-01-26,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005384,银河铭忆,银河基金管理有限公司,刘铭 ,Bond,2017-12-20,2017-12-20,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005385,银河量化配置,银河基金管理有限公司,,Hybrid,2018-02-11,2018-02-11,2018-08-13,2018-08-13,80.0％×中证小盘500指数+20.0％×中证综合债券指数
005386,银河睿达A,银河基金管理有限公司,韩晶 蒋磊 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数
005387,银河睿达C,银河基金管理有限公司,韩晶 蒋磊 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×沪深300指数
005388,兴业安弘,兴业基金管理有限公司,莫华寅 ,Bond,2017-12-29,2017-12-29,0000-00-00,0000-00-00,20.0％×中债-国债总指数-全价指数+80.0％×中债-企业债总指数-全价指数
005390,工银创业板ETF联接A,工银瑞信基金管理有限公司,赵栩 ,Stock,2018-03-21,2018-03-21,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板指数(价格)
005391,工银创业板ETF联接C,工银瑞信基金管理有限公司,赵栩 ,Stock,2018-03-21,2018-03-21,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×创业板指数(价格)
005392,长信价值蓝筹,长信基金管理有限责任公司,吴廷华 叶松 ,Hybrid,2018-08-16,2018-08-16,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数
005393,南方卓利A,南方基金管理股份有限公司,金凌志 ,Bond,2018-01-19,2018-01-19,0000-00-00,0000-00-00,100.0％×中债-综合指数
005394,南方卓利C,南方基金管理股份有限公司,金凌志 ,Bond,2018-01-19,2018-01-19,0000-00-00,0000-00-00,100.0％×中债-综合指数
005395,泓德臻远,泓德基金管理有限公司,邬传雁 ,Hybrid,2018-05-04,2018-05-04,0000-00-00,0000-00-00,75.0％×沪深300指数+25.0％×中证综合债券指数
005396,中金丰硕,中金基金管理有限公司,郭党钰 ,Hybrid,2018-01-29,2018-01-29,0000-00-00,0000-00-00,50.0％×沪深300指数+50.0％×中债-综合指数-财富指数
005397,南方安养,南方基金管理股份有限公司,吴剑毅 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,85.0％×上海证券交易所国债指数+15.0％×沪深300指数
005398,鹏扬淳优,鹏扬基金管理有限公司,陈钟闻 王莹莹 ,Bond,2018-01-19,2018-01-19,0000-00-00,0000-00-00,100.0％×中债-总指数
005399,长信价值驱动,长信基金管理有限责任公司,左金保 ,Hybrid,2018-08-09,2018-08-09,0000-00-00,0000-00-00,75.0％×中证小盘500指数+25.0％×中债-综合指数
005400,万家潜力A,万家基金管理有限公司,高源 孙远慧 ,Hybrid,2018-02-13,2018-02-13,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×中证800指数
005401,万家潜力C,万家基金管理有限公司,高源 孙远慧 ,Hybrid,2018-02-13,2018-02-13,0000-00-00,0000-00-00,50.0％×上海证券交易所国债指数+50.0％×中证800指数
005402,广发资源,广发基金管理有限公司,孙迪 ,Stock,2017-12-14,2017-12-14,0000-00-00,0000-00-00,10.0％×活期存款利率(税后)+10.0％×中证全指能源指数+80.0％×中证全指原材料指数
005403,南方融尚,南方基金管理股份有限公司,陈乐 孙鲁闽 ,Hybrid,2018-01-29,2018-01-29,0000-00-00,0000-00-00,15.0％×上海证券交易所国债指数+35.0％×沪深300指数+50.0％×中证可转换债券指数
005404,创金价值C,创金合信基金管理有限公司,曹春林 陈玉辉 ,Hybrid,2018-04-23,2018-04-23,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中债-综合指数
005405,中金蓝筹A,中金基金管理有限公司,魏孛 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,75.0％×沪深300指数+25.0％×中债-综合指数
005406,中金蓝筹C,中金基金管理有限公司,魏孛 ,Hybrid,2018-02-06,2018-02-06,0000-00-00,0000-00-00,75.0％×沪深300指数+25.0％×中债-综合指数
005407,华夏鼎泰A,华夏基金管理有限公司,柳万军 ,Bond,2018-04-13,2018-04-13,0000-00-00,0000-00-00,100.0％×中债-综合指数
005408,华夏鼎泰C,华夏基金管理有限公司,柳万军 ,Bond,2018-04-13,2018-04-13,0000-00-00,0000-00-00,100.0％×中债-综合指数
005409,华泰战略,华泰柏瑞基金管理有限公司,张慧 ,Hybrid,2018-01-16,2018-01-16,0000-00-00,0000-00-00,20.0％×中债-综合指数+80.0％×中证新兴产业指数
005410,汇添富鑫盛A,汇添富基金管理股份有限公司,胡娜 吴江宏 ,Bond,2018-04-16,2018-04-16,0000-00-00,0000-00-00,100.0％×中债-综合指数
005411,汇添富鑫盛C,汇添富基金管理股份有限公司,胡娜 吴江宏 ,Bond,2018-04-16,2018-04-16,0000-00-00,0000-00-00,100.0％×中债-综合指数
005414,创金国证A股A,创金合信基金管理有限公司,陈龙 ,Stock,2017-12-28,2017-12-28,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证A股指数
005415,创金国证A股C,创金合信基金管理有限公司,陈龙 ,Stock,2017-12-28,2017-12-28,0000-00-00,0000-00-00,5.0％×活期存款利率(税后)+95.0％×国证A股指数
005416,鹏华尊惠A,鹏华基金管理有限公司,李君 汤志彦 ,Hybrid,2018-03-21,2018-03-21,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中证全债指数
005417,鹏华尊惠C,鹏华基金管理有限公司,李君 汤志彦 ,Hybrid,2018-03-21,2018-03-21,0000-00-00,0000-00-00,20.0％×沪深300指数+80.0％×中证全债指数
005418,申万驱动,申万菱信基金管理有限公司,张少华 ,Hybrid,2018-02-22,2018-02-22,0000-00-00,0000-00-00,75.0％×中证小盘500指数+25.0％×中证综合债券指数
005419,中欧聚瑞A,中欧基金管理有限公司,黄华 ,Bond,2018-08-02,2018-08-02,0000-00-00,0000-00-00,100.0％×中债-综合指数
005420,中欧聚瑞C,中欧基金管理有限公司,黄华 ,Bond,2018-08-02,2018-08-02,0000-00-00,0000-00-00,100.0％×中债-综合指数
005421,中欧嘉泽,中欧基金管理有限公司,王健 许文星 ,Hybrid,2018-01-26,2018-01-26,0000-00-00,0000-00-00,50.0％×沪深300指数+10.0％×香港恒生指数+40.0％×中债-综合指数
005422,鹏华兴嘉,鹏华基金管理有限公司,,Hybrid,2018-02-23,2018-02-23,2018-09-13,2018-09-13,30.0％×沪深300指数+70.0％×中证全债指数
005423,汇金聚禄A,浙江浙商证券资产管理有限公司,范旦波 应洁茜 ,Bond,2018-08-06,2018-08-06,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005424,汇金聚禄C,浙江浙商证券资产管理有限公司,范旦波 应洁茜 ,Bond,2018-08-06,2018-08-06,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005425,民生睿通,民生加银基金管理有限公司,吕军涛 ,Bond,2019-01-30,2019-01-30,0000-00-00,0000-00-00,100.0％×中债-综合指数
005427,渤海汇增利,渤海汇金证券资产管理有限公司,李杨 ,Bond,2017-12-28,2017-12-28,0000-00-00,0000-00-00,20.0％×一年定期存款利率(税后)+80.0％×中债-综合指数-财富指数
005428,渤海汇添益,渤海汇金证券资产管理有限公司,李杨 ,Bond,2017-12-28,2017-12-28,0000-00-00,0000-00-00,20.0％×一年定期存款利率(税后)+80.0％×中债-综合指数-财富指数
005429,渤海睿选A,渤海汇金证券资产管理有限公司,何翔 李杨 ,Hybrid,2018-02-11,2018-02-11,0000-00-00,0000-00-00,70.0％×上海证券交易所国债指数+30.0％×沪深300指数
005430,渤海睿选C,渤海汇金证券资产管理有限公司,何翔 李杨 ,Hybrid,2018-02-11,2018-02-11,0000-00-00,0000-00-00,70.0％×上海证券交易所国债指数+30.0％×沪深300指数
005431,上银聚增富,上银基金管理有限公司,高永 ,Bond,2017-12-27,2017-12-27,0000-00-00,0000-00-00,100.0％×中债-综合指数
005432,上银聚鸿益,上银基金管理有限公司,倪侃 谢新 ,Bond,2018-07-20,2018-07-20,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005434,鹏华睿投,鹏华基金管理有限公司,刘方正 ,Hybrid,2018-05-30,2018-05-30,0000-00-00,0000-00-00,60.0％×沪深300指数+40.0％×中证全债指数
005435,国投顺银,国投瑞银基金管理有限公司,狄晓娇 宋璐 ,Bond,2018-02-23,2018-02-23,0000-00-00,0000-00-00,100.0％×中债-综合指数
005436,圆信兴瑞,圆信永丰基金管理有限公司,许燕 余文龙 ,Bond,2018-06-11,2018-06-11,0000-00-00,0000-00-00,100.0％×中债-综合指数-全价指数
005437,易方达易百A,易方达基金管理有限公司,官泽帆 ,Hybrid,2018-01-24,2018-01-24,0000-00-00,0000-00-00,65.0％×沪深300指数+35.0％×中债-新综合指数
